"id";"title";"pages";"year";"date";"url";"conference_name";"count"
148;"Contextual Spectrums in Technology and Information Platform.";"508";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.37";"IEEE SCC";0
149;"Life Cycle Management of Personalized and Context-aware Mobile Services - Goals, Requirements and Interfaces.";"319-322";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.63";"IEEE SCC";0
150;"Geospatial Web Service Sub-chain Ranking and Recommendation.";"91-98";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.21";"IEEE SCC";0
151;"An Information Retrieval Model based on Probabilistic network.";"423-426";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358034";"IEEE SCC";0
152;"Interaction Mismatch Discovery Based Transformation from BPMN to BPEL.";"292-299";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.29";"IEEE SCC";0
153;"Utilizing the Waiting-Time Criterion for Selecting Services in a Composition Scenario.";"258-264";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.29";"IEEE SCC";0
154;"An ECA Rule-based Workflow Design Tool for Shanghai Grid.";"325-328";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.26";"IEEE SCC";0
155;"Reconfigurable SCA Applications with the FraSCAti Platform.";"268-275";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.27";"IEEE SCC";0
156;"2009 IEEE International Conference on Services Computing (SCC 2009), 21-25 September 2009, Bangalore, India";"not available";2009;"2015-12-01";"http://www.computer.org/csdl/proceedings/scc/2009/5183/00/index.html";"IEEE SCC";0
157;"ServiceTrust: Trust Management in Service Provision Networks.";"272-279";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.31";"IEEE SCC";0
158;"Decentralized Resilient Grid Resource Management Overlay Networks.";"372-379";2004;"2011-10-26";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358027";"IEEE SCC";0
159;"Regarding Processors and Reconfigurable IP Cores as Services.";"668-669";2012;"2012-11-21";"http://dx.doi.org/10.1109/SCC.2012.72";"IEEE SCC";0
160;"Towards a Unified Approach for Business Process Modeling Using Context-Based Artifacts and Web Services.";"332-339";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.14";"IEEE SCC";0
161;"Business Drivers for Services Computing.";"not available";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.29";"IEEE SCC";0
162;"Modeling and Verifying Configuration in Service Deployment.";"238-248";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.73";"IEEE SCC";0
163;"A Role based Access Control for Web Services.";"49-56";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1357989";"IEEE SCC";0
164;"A New Grid Workflow Description Language.";"257-260";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.14";"IEEE SCC";0
165;"A Formal Service Contract Model for Accountable SaaS and Cloud Services.";"73-80";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.85";"IEEE SCC";0
166;"A Framework for Failure Impact Analysis and Recovery with Respect to Service Level Agreements.";"49-58";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.10";"IEEE SCC";0
167;"A User-Level Framework for Scheduling within Service Execution Environments.";"311-318";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358020";"IEEE SCC";0
168;"The First Step of Introducing Risk Management for Prepossessing SLAs.";"36-43";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.102";"IEEE SCC";0
169;"An Approach for Value as a Service Discovery on Scientific Papers Big Data.";"480-487";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.70";"IEEE SCC";0
170;"Interaction and Coordination for Distributed Grid Computing.";"383-390";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358028";"IEEE SCC";0
171;"Freight Transportation System Based on Web Service.";"567-570";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358065";"IEEE SCC";0
172;"Sustainable Service Level Agreements.";"679-684";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.117";"IEEE SCC";0
173;"Service retrieval based on behavioral speci.cation.";"333-336";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.82";"IEEE SCC";0
174;"Consideration of Operation Composition in Semantic Service Matchmaking.";"249-252";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.35";"IEEE SCC";0
175;"Constraint Driven Web Service Composition in METEOR-S.";"23-30";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1357986";"IEEE SCC";0
176;"Quality Evaluation within Service-Oriented Software: A Multi-perspective Approach.";"594-601";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.86";"IEEE SCC";0
177;"Converged Service Delivery: Modeling and Engineering.";"645-648";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.61";"IEEE SCC";0
178;"A Probabilistic Approach for Web Service Discovery.";"49-56";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.107";"IEEE SCC";0
179;"Towards a Service-oriented Participatory Design Studio Supported by UCLP.";"525-526";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.107";"IEEE SCC";0
180;"Verification of Dynamic Process Model Change to Support the Adaptive Workflow.";"255-261";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358013";"IEEE SCC";0
181;"A Service Management Facility for Java Platform.";"198-207";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.18";"IEEE SCC";0
182;"Building SOA based Solution for a Workforce M.";"513";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.27";"IEEE SCC";0
183;"Service-Oriented Laboratory Information Management System for Life Sciences Research.";"621-627";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.103";"IEEE SCC";0
184;"Web Services Composition through Data Events Approach.";"320-327";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.11";"IEEE SCC";0
185;"SOA Solution Reference Architecture.";"not available";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.111";"IEEE SCC";0
186;"Composing Integrated Systems Using GUI-Based Applications And Web Services.";"68-75";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.43";"IEEE SCC";0
187;"An Enhanced PROMETHEE Model for QoS-Based Web Service Selection.";"536-543";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.81";"IEEE SCC";0
188;"Towards Composing Information Providing Services.";"117-122";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1357997";"IEEE SCC";0
189;"Web Services on Rails: Using Ruby and Rails for Web Services Development and Mashups.";"not available";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.118";"IEEE SCC";0
190;"Copyright.";"not available";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.1";"IEEE SCC";0
191;"Web Service Discovery Based on Behavior Signatures.";"279-286";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.107";"IEEE SCC";0
192;"Control the Flow: How to Safely Compose Streaming Services into Business Processes.";"206-213";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.38";"IEEE SCC";0
193;"Service Innovation in Value-Network through Clusters Consolidation.";"505-508";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.46";"IEEE SCC";0
194;"Price Heuristics for Highly Efficient Profit Optimization of Service Composition.";"378-385";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.11";"IEEE SCC";0
195;"An Ontology Based Content Model for Web Services Description.";"245-252";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358012";"IEEE SCC";0
196;"Lilliput: Ontology-Based Platform for IoT Social Networks.";"139-146";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.27";"IEEE SCC";0
197;"OPQL: A First OPM-Level Query Language for Scientific Workflow Provenance.";"136-143";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.60";"IEEE SCC";0
198;"A Dynamic-SOA Home Control Gateway.";"463-470";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.5";"IEEE SCC";0
199;"Develop Service Oriented Finance Business Processes: A Case Study in Capital Market.";"341-348";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.43";"IEEE SCC";0
200;"Memory Servers: A Scope of SOA for High-End Computing.";"265-268";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.67";"IEEE SCC";0
201;"Research and Implementation of Remote Desktop Protocol Service Over SSL VPN.";"502-505";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358052";"IEEE SCC";0
202;"Measuring and Applying Service Request Effort Data in Application Management Services.";"352-359";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.64";"IEEE SCC";0
203;"EKMPC: Enhanced KMP Allocation for Virtual Network Service Provision in Cloud.";"836-837";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.113";"IEEE SCC";0
204;"A Survey on Automated Service Composition Methods and Related Techniques.";"290-297";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.91";"IEEE SCC";0
205;"Self-Adaptive Cloud Capacity Planning.";"73-80";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.8";"IEEE SCC";0
206;"Intelligent Scheduling Algorithm and Application in Modernizing Manufacturing Services.";"568-575";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.123";"IEEE SCC";0
207;"A Metaheuristic Approach for the Configuration of Business Process Families.";"25-32";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.6";"IEEE SCC";0
208;"Event-driven Dynamic Web Services Composition and Automation of Business Processes.";"527-528";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.50";"IEEE SCC";0
209;"A Trust Ontology for Semantic Services.";"313-320";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.42";"IEEE SCC";0
210;"Context Aware Post-filtering for Web Service Clustering.";"440-447";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.65";"IEEE SCC";0
211;"Business Process Scheduling Strategies in Cloud Environments with Fairness Metrics.";"519-526";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.94";"IEEE SCC";0
212;"A Heuristic Algorithm for Trust-Oriented Service Provider Selection in Complex Social Networks.";"130-137";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.47";"IEEE SCC";0
213;"A Survey of Formalization Approaches to Service Composition.";"179-186";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.32";"IEEE SCC";0
214;"Evaluation of Strategies for Integrating Legacy Applications as Services in a Service Oriented Architecture.";"257-260";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.48";"IEEE SCC";0
215;"Comparison of Continuous Flow Transmission Strategies over a Distributed Platform Based on Soap.";"664-669";2004;"2011-10-26";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.10000";"IEEE SCC";0
216;"Enhancing Formal Specification and Verification of Temporal Constraints in Business Processes.";"701-708";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.97";"IEEE SCC";0
217;"Multidimensional Reputation Network for Service Composition in the Internet of Things.";"685-692";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.95";"IEEE SCC";0
218;"IRTG: A Grid Middleware for Bioinformatics.";"440-447";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.52";"IEEE SCC";0
219;"A Formal Approach for Enforcing Transactional Requirements in Web Service Compositions.";"637-644";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.89";"IEEE SCC";0
220;"XML Data Services.";"not available";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.112";"IEEE SCC";0
221;"Design and Implementation of an Agent-Based Web Services Platform for Electronic Commerce.";"643-646";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358082";"IEEE SCC";0
222;"Modelling Workflow Executions under Role-Based Authorisation Control.";"200-208";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.56";"IEEE SCC";0
223;"VMRaS: A Novel Virtual Machine Risk Assessment Scheme in the Cloud Environment.";"384-391";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.12";"IEEE SCC";0
224;"A Middleware Service for Image Adjustment and Filtering for Small Screens.";"423-430";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.96";"IEEE SCC";0
225;"Supporting Geosciences Web Services Metadata Management and Discovery.";"625-626";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.27";"IEEE SCC";0
226;"A Service Migration Mechanism for Web Service Discovery.";"859-860";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.124";"IEEE SCC";0
227;"Proactive SLA Negotiation for Service Based Systems: Initial Implementation and Evaluation Experience.";"16-23";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.34";"IEEE SCC";0
228;"A Services Theory Approach to Online Service Applications.";"395-402";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.19";"IEEE SCC";0
229;"A Novel Business Model for Web Service Composition.";"431-437";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.12";"IEEE SCC";0
230;"Data-Intensive Services for Large-Scale Archive Access.";"617-624";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.75";"IEEE SCC";0
231;"Metaheuristic Optimization of Large-Scale QoS-aware Service Compositions.";"97-104";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.58";"IEEE SCC";0
232;"Domain-Specific Deployment and Configuration Language for Composition and Adaptation of Coarse-Grained Services.";"490-493";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.74";"IEEE SCC";0
233;"Access Control with Hidden Policies and Credentials for Service Computing.";"242-249";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.13";"IEEE SCC";0
234;"Using Complex Event Processing for Dynamic Business Process Adaptation.";"466-473";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.48";"IEEE SCC";0
235;"Towards A Theoretical Foundation for Web Services - The Language-Action Perspective (LAP) Approach.";"252-255";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.119";"IEEE SCC";0
236;"Prediction of Service Reliability Based on Grouping.";"559-566";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.54";"IEEE SCC";0
237;"Satisfying Database Service Level Agreements while Minimizing Cost through Storage QoS.";"13-21";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.79";"IEEE SCC";0
238;"Web2Exchange: A Model-Based Service Transformation and Integration Environment.";"324-331";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.76";"IEEE SCC";0
239;"An Efficient Search Strategy for Service Provider Selection in Complex Social Networks.";"130-137";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.31";"IEEE SCC";0
240;"Services for Context Aware Knowledge Enhancement and Its Application in the Chinese Enterprise Management Tank (CEMT).";"643-650";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.32";"IEEE SCC";0
241;"Measuring the Conceptual Coupling of Services Using Latent Semantic Indexing.";"504-511";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.23";"IEEE SCC";0
242;"Identifying Client Goals for Web Service Discovery.";"202-209";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.60";"IEEE SCC";0
243;"Alternative Approaches for Workflow Similarity.";"337-345";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.95";"IEEE SCC";0
244;"Increasing Availability of Workflows Executing in a Pervasive Environment.";"717-724";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.98";"IEEE SCC";0
245;"Towards a Novel Web Services Standard-Supported CDN-P2P Loosely-Coupled Hybrid and Management Model.";"297-304";2010;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2010.80";"IEEE SCC";0
246;"SPARQL-to-SQL Query Translation: Bottom-Up or Top-Down?";"757-758";2011;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2011.79";"IEEE SCC";0
247;"Web Services QoS Measure Based on Subjective and Objective Weight.";"543-550";2013;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2013.10";"IEEE SCC";0
248;"Design and Implementation of Secure Internet Based Voting System with User Anonymity Using Identity Based Encryption System.";"474-481";2009;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2009.30";"IEEE SCC";0
249;"Supporting QoS Assessment and Monitoring in Virtual Organisations.";"249-250";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.95";"IEEE SCC";0
250;"Optimization of Collaborative Service Systems Using Experience Evaluation Model.";"244-247";2007;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2007.85";"IEEE SCC";0
251;"The Application of the BSP Model on DataGrid.";"471-474";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358045";"IEEE SCC";0
252;"Semantic View for Grid Services.";"329-335";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358022";"IEEE SCC";0
253;"Mining for Gold: How to Predict Service Contract Performance with Optimal Accuracy Based on Ordinal Risk Assessment Data.";"315-322";2014;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2014.49";"IEEE SCC";0
254;"Bridging the Gap between Business and IT in Service Oriented Collaboration.";"315-318";2005;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2005.115";"IEEE SCC";0
255;"On Elasticity and Constrainedness of Business Services Provisioning.";"384-391";2012;"2012-10-08";"http://dx.doi.org/10.1109/SCC.2012.34";"IEEE SCC";0
256;"A Framework & Negotiation Protocol for Service Contracts.";"253-256";2006;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2006.7";"IEEE SCC";0
257;"A Secure Model for Network-Attached Storage on the Grid.";"604-608";2004;"2015-12-02";"http://doi.ieeecomputersociety.org/10.1109/SCC.2004.1358074";"IEEE SCC";0
